FIPS,COUNTY,ST,DMA CODE,DMA NAME,ZIPCODE
06091,Sierra,CA,862,SACRAMENTO-STOCKTON-MODESTO,95936
06091,Sierra,CA,862,SACRAMENTO-STOCKTON-MODESTO,95944
06091,Sierra,CA,862,SACRAMENTO-STOCKTON-MODESTO,96118
06091,Sierra,CA,862,SACRAMENTO-STOCKTON-MODESTO,96124
06091,Sierra,CA,862,SACRAMENTO-STOCKTON-MODESTO,96125
06091,Sierra,CA,862,SACRAMENTO-STOCKTON-MODESTO,96126
06093,Siskiyou,CA,813,MEDFORD-KLAMATH FALLS,95568
06093,Siskiyou,CA,813,MEDFORD-KLAMATH FALLS,96014
06093,Siskiyou,CA,813,MEDFORD-KLAMATH FALLS,96023
06093,Siskiyou,CA,813,MEDFORD-KLAMATH FALLS,96025
06093,Siskiyou,CA,813,MEDFORD-KLAMATH FALLS,96027
06093,Siskiyou,CA,813,MEDFORD-KLAMATH FALLS,96031
06093,Siskiyou,CA,813,MEDFORD-KLAMATH FALLS,96032
06093,Siskiyou,CA,813,MEDFORD-KLAMATH FALLS,96034
06093,Siskiyou,CA,813,MEDFORD-KLAMATH FALLS,96037
06093,Siskiyou,CA,813,MEDFORD-KLAMATH FALLS,96038
06093,Siskiyou,CA,813,MEDFORD-KLAMATH FALLS,96039
06093,Siskiyou,CA,813,MEDFORD-KLAMATH FALLS,96044
06093,Siskiyou,CA,813,MEDFORD-KLAMATH FALLS,96050
06093,Siskiyou,CA,813,MEDFORD-KLAMATH FALLS,96057
06093,Siskiyou,CA,813,MEDFORD-KLAMATH FALLS,96058
06093,Siskiyou,CA,813,MEDFORD-KLAMATH FALLS,96064
06093,Siskiyou,CA,813,MEDFORD-KLAMATH FALLS,96067
06093,Siskiyou,CA,813,MEDFORD-KLAMATH FALLS,96085
06093,Siskiyou,CA,813,MEDFORD-KLAMATH FALLS,96086
06093,Siskiyou,CA,813,MEDFORD-KLAMATH FALLS,96094
06093,Siskiyou,CA,813,MEDFORD-KLAMATH FALLS,96097
06093,Siskiyou,CA,813,MEDFORD-KLAMATH FALLS,96134
06095,Solano,CA,862,SACRAMENTO-STOCKTON-MODESTO,94510
06095,Solano,CA,862,SACRAMENTO-STOCKTON-MODESTO,94512
06095,Solano,CA,862,SACRAMENTO-STOCKTON-MODESTO,94533
06095,Solano,CA,862,SACRAMENTO-STOCKTON-MODESTO,94534
06095,Solano,CA,862,SACRAMENTO-STOCKTON-MODESTO,94535
06095,Solano,CA,862,SACRAMENTO-STOCKTON-MODESTO,94571
06095,Solano,CA,862,SACRAMENTO-STOCKTON-MODESTO,94585
06095,Solano,CA,862,SACRAMENTO-STOCKTON-MODESTO,94589
06095,Solano,CA,862,SACRAMENTO-STOCKTON-MODESTO,94590
06095,Solano,CA,862,SACRAMENTO-STOCKTON-MODESTO,94591
06095,Solano,CA,862,SACRAMENTO-STOCKTON-MODESTO,94592
06095,Solano,CA,862,SACRAMENTO-STOCKTON-MODESTO,95620
06095,Solano,CA,862,SACRAMENTO-STOCKTON-MODESTO,95625
06095,Solano,CA,862,SACRAMENTO-STOCKTON-MODESTO,95687
06095,Solano,CA,862,SACRAMENTO-STOCKTON-MODESTO,95688
06095,Solano,CA,862,SACRAMENTO-STOCKTON-MODESTO,95696
06097,Sonoma,CA,807,SAN FRANCISCO-OAKLAND-SAN JOSE,94922
06097,Sonoma,CA,807,SAN FRANCISCO-OAKLAND-SAN JOSE,94923
06097,Sonoma,CA,807,SAN FRANCISCO-OAKLAND-SAN JOSE,94926
06097,Sonoma,CA,807,SAN FRANCISCO-OAKLAND-SAN JOSE,94927
06097,Sonoma,CA,807,SAN FRANCISCO-OAKLAND-SAN JOSE,94928
06097,Sonoma,CA,807,SAN FRANCISCO-OAKLAND-SAN JOSE,94931
06097,Sonoma,CA,807,SAN FRANCISCO-OAKLAND-SAN JOSE,94951
06097,Sonoma,CA,807,SAN FRANCISCO-OAKLAND-SAN JOSE,94952
06097,Sonoma,CA,807,SAN FRANCISCO-OAKLAND-SAN JOSE,94953
06097,Sonoma,CA,807,SAN FRANCISCO-OAKLAND-SAN JOSE,94954
06097,Sonoma,CA,807,SAN FRANCISCO-OAKLAND-SAN JOSE,94955
06097,Sonoma,CA,807,SAN FRANCISCO-OAKLAND-SAN JOSE,94972
06097,Sonoma,CA,807,SAN FRANCISCO-OAKLAND-SAN JOSE,94975
06097,Sonoma,CA,807,SAN FRANCISCO-OAKLAND-SAN JOSE,94999
06097,Sonoma,CA,807,SAN FRANCISCO-OAKLAND-SAN JOSE,95401
06097,Sonoma,CA,807,SAN FRANCISCO-OAKLAND-SAN JOSE,95402
06097,Sonoma,CA,807,SAN FRANCISCO-OAKLAND-SAN JOSE,95403
06097,Sonoma,CA,807,SAN FRANCISCO-OAKLAND-SAN JOSE,95404
06097,Sonoma,CA,807,SAN FRANCISCO-OAKLAND-SAN JOSE,95405
06097,Sonoma,CA,807,SAN FRANCISCO-OAKLAND-SAN JOSE,95406
06097,Sonoma,CA,807,SAN FRANCISCO-OAKLAND-SAN JOSE,95407
06097,Sonoma,CA,807,SAN FRANCISCO-OAKLAND-SAN JOSE,95408
06097,Sonoma,CA,807,SAN FRANCISCO-OAKLAND-SAN JOSE,95409
06097,Sonoma,CA,807,SAN FRANCISCO-OAKLAND-SAN JOSE,95412
06097,Sonoma,CA,807,SAN FRANCISCO-OAKLAND-SAN JOSE,95416
06097,Sonoma,CA,807,SAN FRANCISCO-OAKLAND-SAN JOSE,95419
06097,Sonoma,CA,807,SAN FRANCISCO-OAKLAND-SAN JOSE,95421
06097,Sonoma,CA,807,SAN FRANCISCO-OAKLAND-SAN JOSE,95425
06097,Sonoma,CA,807,SAN FRANCISCO-OAKLAND-SAN JOSE,95430
06097,Sonoma,CA,807,SAN FRANCISCO-OAKLAND-SAN JOSE,95431
06097,Sonoma,CA,807,SAN FRANCISCO-OAKLAND-SAN JOSE,95433
06097,Sonoma,CA,807,SAN FRANCISCO-OAKLAND-SAN JOSE,95436
06097,Sonoma,CA,807,SAN FRANCISCO-OAKLAND-SAN JOSE,95439
06097,Sonoma,CA,807,SAN FRANCISCO-OAKLAND-SAN JOSE,95441
06097,Sonoma,CA,807,SAN FRANCISCO-OAKLAND-SAN JOSE,95442
06097,Sonoma,CA,807,SAN FRANCISCO-OAKLAND-SAN JOSE,95444
06097,Sonoma,CA,807,SAN FRANCISCO-OAKLAND-SAN JOSE,95446
06097,Sonoma,CA,807,SAN FRANCISCO-OAKLAND-SAN JOSE,95448
06097,Sonoma,CA,807,SAN FRANCISCO-OAKLAND-SAN JOSE,95450
06097,Sonoma,CA,807,SAN FRANCISCO-OAKLAND-SAN JOSE,95452
06097,Sonoma,CA,807,SAN FRANCISCO-OAKLAND-SAN JOSE,95462
06097,Sonoma,CA,807,SAN FRANCISCO-OAKLAND-SAN JOSE,95465
06097,Sonoma,CA,807,SAN FRANCISCO-OAKLAND-SAN JOSE,95471
06097,Sonoma,CA,807,SAN FRANCISCO-OAKLAND-SAN JOSE,95472
06097,Sonoma,CA,807,SAN FRANCISCO-OAKLAND-SAN JOSE,95473
06097,Sonoma,CA,807,SAN FRANCISCO-OAKLAND-SAN JOSE,95476
06097,Sonoma,CA,807,SAN FRANCISCO-OAKLAND-SAN JOSE,95480
06097,Sonoma,CA,807,SAN FRANCISCO-OAKLAND-SAN JOSE,95486
06097,Sonoma,CA,807,SAN FRANCISCO-OAKLAND-SAN JOSE,95487
06097,Sonoma,CA,807,SAN FRANCISCO-OAKLAND-SAN JOSE,95492
06097,Sonoma,CA,807,SAN FRANCISCO-OAKLAND-SAN JOSE,95497
06099,Stanislaus,CA,862,SACRAMENTO-STOCKTON-MODESTO,95307
06099,Stanislaus,CA,862,SACRAMENTO-STOCKTON-MODESTO,95313
06099,Stanislaus,CA,862,SACRAMENTO-STOCKTON-MODESTO,95316
06099,Stanislaus,CA,862,SACRAMENTO-STOCKTON-MODESTO,95319
06099,Stanislaus,CA,862,SACRAMENTO-STOCKTON-MODESTO,95323
06099,Stanislaus,CA,862,SACRAMENTO-STOCKTON-MODESTO,95326
06099,Stanislaus,CA,862,SACRAMENTO-STOCKTON-MODESTO,95328
06099,Stanislaus,CA,862,SACRAMENTO-STOCKTON-MODESTO,95329
06099,Stanislaus,CA,862,SACRAMENTO-STOCKTON-MODESTO,95350
06099,Stanislaus,CA,862,SACRAMENTO-STOCKTON-MODESTO,95351
06099,Stanislaus,CA,862,SACRAMENTO-STOCKTON-MODESTO,95352
06099,Stanislaus,CA,862,SACRAMENTO-STOCKTON-MODESTO,95353
06099,Stanislaus,CA,862,SACRAMENTO-STOCKTON-MODESTO,95354
06099,Stanislaus,CA,862,SACRAMENTO-STOCKTON-MODESTO,95355
06099,Stanislaus,CA,862,SACRAMENTO-STOCKTON-MODESTO,95356
06099,Stanislaus,CA,862,SACRAMENTO-STOCKTON-MODESTO,95357
06099,Stanislaus,CA,862,SACRAMENTO-STOCKTON-MODESTO,95358
06099,Stanislaus,CA,862,SACRAMENTO-STOCKTON-MODESTO,95360
06099,Stanislaus,CA,862,SACRAMENTO-STOCKTON-MODESTO,95361
06099,Stanislaus,CA,862,SACRAMENTO-STOCKTON-MODESTO,95363
06099,Stanislaus,CA,862,SACRAMENTO-STOCKTON-MODESTO,95367
06099,Stanislaus,CA,862,SACRAMENTO-STOCKTON-MODESTO,95368
06099,Stanislaus,CA,862,SACRAMENTO-STOCKTON-MODESTO,95380
06099,Stanislaus,CA,862,SACRAMENTO-STOCKTON-MODESTO,95381
06099,Stanislaus,CA,862,SACRAMENTO-STOCKTON-MODESTO,95382
06099,Stanislaus,CA,862,SACRAMENTO-STOCKTON-MODESTO,95386
06099,Stanislaus,CA,862,SACRAMENTO-STOCKTON-MODESTO,95387
06099,Stanislaus,CA,862,SACRAMENTO-STOCKTON-MODESTO,95397
06101,Sutter,CA,862,SACRAMENTO-STOCKTON-MODESTO,95659
06101,Sutter,CA,862,SACRAMENTO-STOCKTON-MODESTO,95668
06101,Sutter,CA,862,SACRAMENTO-STOCKTON-MODESTO,95674
06101,Sutter,CA,862,SACRAMENTO-STOCKTON-MODESTO,95676
06101,Sutter,CA,862,SACRAMENTO-STOCKTON-MODESTO,95953
06101,Sutter,CA,862,SACRAMENTO-STOCKTON-MODESTO,95957
06101,Sutter,CA,862,SACRAMENTO-STOCKTON-MODESTO,95982
06101,Sutter,CA,862,SACRAMENTO-STOCKTON-MODESTO,95991
06101,Sutter,CA,862,SACRAMENTO-STOCKTON-MODESTO,95992
06101,Sutter,CA,862,SACRAMENTO-STOCKTON-MODESTO,95993
06103,Tehama,CA,868,CHICO-REDDING,96021
06103,Tehama,CA,868,CHICO-REDDING,96029
06103,Tehama,CA,868,CHICO-REDDING,96035
06103,Tehama,CA,868,CHICO-REDDING,96055
06103,Tehama,CA,868,CHICO-REDDING,96059
06103,Tehama,CA,868,CHICO-REDDING,96061
06103,Tehama,CA,868,CHICO-REDDING,96063
06103,Tehama,CA,868,CHICO-REDDING,96074
06103,Tehama,CA,868,CHICO-REDDING,96075
06103,Tehama,CA,868,CHICO-REDDING,96078
06103,Tehama,CA,868,CHICO-REDDING,96080
06103,Tehama,CA,868,CHICO-REDDING,96090
06103,Tehama,CA,868,CHICO-REDDING,96092
06105,Trinity,CA,868,CHICO-REDDING,95527
06105,Trinity,CA,868,CHICO-REDDING,95552
06105,Trinity,CA,868,CHICO-REDDING,95563
06105,Trinity,CA,868,CHICO-REDDING,95595
06105,Trinity,CA,868,CHICO-REDDING,96010
06105,Trinity,CA,868,CHICO-REDDING,96024
06105,Trinity,CA,868,CHICO-REDDING,96041
06105,Trinity,CA,868,CHICO-REDDING,96046
06105,Trinity,CA,868,CHICO-REDDING,96048
06105,Trinity,CA,868,CHICO-REDDING,96052
06105,Trinity,CA,868,CHICO-REDDING,96091
06105,Trinity,CA,868,CHICO-REDDING,96093
06107,Tulare,CA,866,FRESNO-VISALIA,93201
06107,Tulare,CA,866,FRESNO-VISALIA,93207
06107,Tulare,CA,866,FRESNO-VISALIA,93208
06107,Tulare,CA,866,FRESNO-VISALIA,93218
06107,Tulare,CA,866,FRESNO-VISALIA,93219
06107,Tulare,CA,866,FRESNO-VISALIA,93221
06107,Tulare,CA,866,FRESNO-VISALIA,93223
06107,Tulare,CA,866,FRESNO-VISALIA,93227
06107,Tulare,CA,866,FRESNO-VISALIA,93235
06107,Tulare,CA,866,FRESNO-VISALIA,93237
06107,Tulare,CA,866,FRESNO-VISALIA,93244
06107,Tulare,CA,866,FRESNO-VISALIA,93247
06107,Tulare,CA,866,FRESNO-VISALIA,93256
06107,Tulare,CA,866,FRESNO-VISALIA,93257
06107,Tulare,CA,866,FRESNO-VISALIA,93258
06107,Tulare,CA,866,FRESNO-VISALIA,93260
06107,Tulare,CA,866,FRESNO-VISALIA,93261
06107,Tulare,CA,866,FRESNO-VISALIA,93262
06107,Tulare,CA,866,FRESNO-VISALIA,93265
06107,Tulare,CA,866,FRESNO-VISALIA,93267
06107,Tulare,CA,866,FRESNO-VISALIA,93270
06107,Tulare,CA,866,FRESNO-VISALIA,93271
06107,Tulare,CA,866,FRESNO-VISALIA,93272
06107,Tulare,CA,866,FRESNO-VISALIA,93274
06107,Tulare,CA,866,FRESNO-VISALIA,93275
06107,Tulare,CA,866,FRESNO-VISALIA,93277
06107,Tulare,CA,866,FRESNO-VISALIA,93278
06107,Tulare,CA,866,FRESNO-VISALIA,93279
06107,Tulare,CA,866,FRESNO-VISALIA,93282
06107,Tulare,CA,866,FRESNO-VISALIA,93286
06107,Tulare,CA,866,FRESNO-VISALIA,93290
06107,Tulare,CA,866,FRESNO-VISALIA,93291
06107,Tulare,CA,866,FRESNO-VISALIA,93292
06107,Tulare,CA,866,FRESNO-VISALIA,93603
06107,Tulare,CA,866,FRESNO-VISALIA,93615
06107,Tulare,CA,866,FRESNO-VISALIA,93618
06107,Tulare,CA,866,FRESNO-VISALIA,93633
06107,Tulare,CA,866,FRESNO-VISALIA,93647
06107,Tulare,CA,866,FRESNO-VISALIA,93666
06107,Tulare,CA,866,FRESNO-VISALIA,93670
06107,Tulare,CA,866,FRESNO-VISALIA,93673
06109,Tuolumne,CA,862,SACRAMENTO-STOCKTON-MODESTO,95305
06109,Tuolumne,CA,862,SACRAMENTO-STOCKTON-MODESTO,95309
06109,Tuolumne,CA,862,SACRAMENTO-STOCKTON-MODESTO,95310
06109,Tuolumne,CA,862,SACRAMENTO-STOCKTON-MODESTO,95314
06109,Tuolumne,CA,862,SACRAMENTO-STOCKTON-MODESTO,95321
06109,Tuolumne,CA,862,SACRAMENTO-STOCKTON-MODESTO,95327
06109,Tuolumne,CA,862,SACRAMENTO-STOCKTON-MODESTO,95335
06109,Tuolumne,CA,862,SACRAMENTO-STOCKTON-MODESTO,95346
06109,Tuolumne,CA,862,SACRAMENTO-STOCKTON-MODESTO,95347
06109,Tuolumne,CA,862,SACRAMENTO-STOCKTON-MODESTO,95364
06109,Tuolumne,CA,862,SACRAMENTO-STOCKTON-MODESTO,95370
06109,Tuolumne,CA,862,SACRAMENTO-STOCKTON-MODESTO,95372
06109,Tuolumne,CA,862,SACRAMENTO-STOCKTON-MODESTO,95373
06109,Tuolumne,CA,862,SACRAMENTO-STOCKTON-MODESTO,95375
06109,Tuolumne,CA,862,SACRAMENTO-STOCKTON-MODESTO,95379
06109,Tuolumne,CA,862,SACRAMENTO-STOCKTON-MODESTO,95383
06111,Ventura,CA,803,LOS ANGELES,91319
06111,Ventura,CA,803,LOS ANGELES,91320
06111,Ventura,CA,803,LOS ANGELES,91358
06111,Ventura,CA,803,LOS ANGELES,91359
06111,Ventura,CA,803,LOS ANGELES,91360
06111,Ventura,CA,803,LOS ANGELES,91361
06111,Ventura,CA,803,LOS ANGELES,91362
06111,Ventura,CA,803,LOS ANGELES,91377
06111,Ventura,CA,803,LOS ANGELES,93001
06111,Ventura,CA,803,LOS ANGELES,93002
06111,Ventura,CA,803,LOS ANGELES,93003
06111,Ventura,CA,803,LOS ANGELES,93004
06111,Ventura,CA,803,LOS ANGELES,93005
06111,Ventura,CA,803,LOS ANGELES,93006
06111,Ventura,CA,803,LOS ANGELES,93007
06111,Ventura,CA,803,LOS ANGELES,93009
06111,Ventura,CA,803,LOS ANGELES,93010
06111,Ventura,CA,803,LOS ANGELES,93011
06111,Ventura,CA,803,LOS ANGELES,93012
06111,Ventura,CA,803,LOS ANGELES,93015
06111,Ventura,CA,803,LOS ANGELES,93016
06111,Ventura,CA,803,LOS ANGELES,93020
06111,Ventura,CA,803,LOS ANGELES,93021
06111,Ventura,CA,803,LOS ANGELES,93022
06111,Ventura,CA,803,LOS ANGELES,93023
06111,Ventura,CA,803,LOS ANGELES,93024
06111,Ventura,CA,803,LOS ANGELES,93030
06111,Ventura,CA,803,LOS ANGELES,93031
06111,Ventura,CA,803,LOS ANGELES,93032
06111,Ventura,CA,803,LOS ANGELES,93033
06111,Ventura,CA,803,LOS ANGELES,93034
06111,Ventura,CA,803,LOS ANGELES,93035
06111,Ventura,CA,803,LOS ANGELES,93036
06111,Ventura,CA,803,LOS ANGELES,93040
06111,Ventura,CA,803,LOS ANGELES,93041
06111,Ventura,CA,803,LOS ANGELES,93042
06111,Ventura,CA,803,LOS ANGELES,93043
06111,Ventura,CA,803,LOS ANGELES,93044
06111,Ventura,CA,803,LOS ANGELES,93060
06111,Ventura,CA,803,LOS ANGELES,93061
06111,Ventura,CA,803,LOS ANGELES,93062
06111,Ventura,CA,803,LOS ANGELES,93063
06111,Ventura,CA,803,LOS ANGELES,93064
06111,Ventura,CA,803,LOS ANGELES,93065
06111,Ventura,CA,803,LOS ANGELES,93066
06111,Ventura,CA,803,LOS ANGELES,93093
06111,Ventura,CA,803,LOS ANGELES,93094
06111,Ventura,CA,803,LOS ANGELES,93099
06113,Yolo,CA,862,SACRAMENTO-STOCKTON-MODESTO,95605
06113,Yolo,CA,862,SACRAMENTO-STOCKTON-MODESTO,95606
06113,Yolo,CA,862,SACRAMENTO-STOCKTON-MODESTO,95607
06113,Yolo,CA,862,SACRAMENTO-STOCKTON-MODESTO,95612
06113,Yolo,CA,862,SACRAMENTO-STOCKTON-MODESTO,95616
06113,Yolo,CA,862,SACRAMENTO-STOCKTON-MODESTO,95617
06113,Yolo,CA,862,SACRAMENTO-STOCKTON-MODESTO,95618
06113,Yolo,CA,862,SACRAMENTO-STOCKTON-MODESTO,95627
06113,Yolo,CA,862,SACRAMENTO-STOCKTON-MODESTO,95637
06113,Yolo,CA,862,SACRAMENTO-STOCKTON-MODESTO,95645
06113,Yolo,CA,862,SACRAMENTO-STOCKTON-MODESTO,95653
06113,Yolo,CA,862,SACRAMENTO-STOCKTON-MODESTO,95679
06113,Yolo,CA,862,SACRAMENTO-STOCKTON-MODESTO,95691
06113,Yolo,CA,862,SACRAMENTO-STOCKTON-MODESTO,95694
06113,Yolo,CA,862,SACRAMENTO-STOCKTON-MODESTO,95695
06113,Yolo,CA,862,SACRAMENTO-STOCKTON-MODESTO,95697
06113,Yolo,CA,862,SACRAMENTO-STOCKTON-MODESTO,95698
06113,Yolo,CA,862,SACRAMENTO-STOCKTON-MODESTO,95776
06113,Yolo,CA,862,SACRAMENTO-STOCKTON-MODESTO,95798
06113,Yolo,CA,862,SACRAMENTO-STOCKTON-MODESTO,95799
06113,Yolo,CA,862,SACRAMENTO-STOCKTON-MODESTO,95937
06115,Yuba,CA,862,SACRAMENTO-STOCKTON-MODESTO,95692
06115,Yuba,CA,862,SACRAMENTO-STOCKTON-MODESTO,95901
06115,Yuba,CA,862,SACRAMENTO-STOCKTON-MODESTO,95903
06115,Yuba,CA,862,SACRAMENTO-STOCKTON-MODESTO,95918
06115,Yuba,CA,862,SACRAMENTO-STOCKTON-MODESTO,95919
06115,Yuba,CA,862,SACRAMENTO-STOCKTON-MODESTO,95922
06115,Yuba,CA,862,SACRAMENTO-STOCKTON-MODESTO,95925
06115,Yuba,CA,862,SACRAMENTO-STOCKTON-MODESTO,95935
06115,Yuba,CA,862,SACRAMENTO-STOCKTON-MODESTO,95961
06115,Yuba,CA,862,SACRAMENTO-STOCKTON-MODESTO,95962
06115,Yuba,CA,862,SACRAMENTO-STOCKTON-MODESTO,95972
06115,Yuba,CA,862,SACRAMENTO-STOCKTON-MODESTO,95981
08001,Adams,CO,751,DENVER,80011
08001,Adams,CO,751,DENVER,80019
08001,Adams,CO,751,DENVER,80022
08001,Adams,CO,751,DENVER,80024
08001,Adams,CO,751,DENVER,80030
08001,Adams,CO,751,DENVER,80031
08001,Adams,CO,751,DENVER,80035
08001,Adams,CO,751,DENVER,80036
08001,Adams,CO,751,DENVER,80037
08001,Adams,CO,751,DENVER,80040
08001,Adams,CO,751,DENVER,80042
08001,Adams,CO,751,DENVER,80045
08001,Adams,CO,751,DENVER,80102
08001,Adams,CO,751,DENVER,80136
08001,Adams,CO,751,DENVER,80137
08001,Adams,CO,751,DENVER,80221
08001,Adams,CO,751,DENVER,80229
08001,Adams,CO,751,DENVER,80233
08001,Adams,CO,751,DENVER,80234
08001,Adams,CO,751,DENVER,80241
08001,Adams,CO,751,DENVER,80260
08001,Adams,CO,751,DENVER,80601
08001,Adams,CO,751,DENVER,80602
08001,Adams,CO,751,DENVER,80614
08001,Adams,CO,751,DENVER,80640
08003,Alamosa,CO,751,DENVER,81101
08003,Alamosa,CO,751,DENVER,81102
08003,Alamosa,CO,751,DENVER,81136
08003,Alamosa,CO,751,DENVER,81146
08005,Arapahoe,CO,751,DENVER,80010
08005,Arapahoe,CO,751,DENVER,80012
08005,Arapahoe,CO,751,DENVER,80013
08005,Arapahoe,CO,751,DENVER,80014
08005,Arapahoe,CO,751,DENVER,80015
08005,Arapahoe,CO,751,DENVER,80016
08005,Arapahoe,CO,751,DENVER,80017
08005,Arapahoe,CO,751,DENVER,80018
08005,Arapahoe,CO,751,DENVER,80041
08005,Arapahoe,CO,751,DENVER,80044
08005,Arapahoe,CO,751,DENVER,80046
08005,Arapahoe,CO,751,DENVER,80047
08005,Arapahoe,CO,751,DENVER,80103
08005,Arapahoe,CO,751,DENVER,80105
08005,Arapahoe,CO,751,DENVER,80110
08005,Arapahoe,CO,751,DENVER,80111
08005,Arapahoe,CO,751,DENVER,80112
08005,Arapahoe,CO,751,DENVER,80113
08005,Arapahoe,CO,751,DENVER,80120
08005,Arapahoe,CO,751,DENVER,80121
08005,Arapahoe,CO,751,DENVER,80122
08005,Arapahoe,CO,751,DENVER,80150
08005,Arapahoe,CO,751,DENVER,80151
08005,Arapahoe,CO,751,DENVER,80155
08005,Arapahoe,CO,751,DENVER,80160
08005,Arapahoe,CO,751,DENVER,80161
08005,Arapahoe,CO,751,DENVER,80165
08005,Arapahoe,CO,751,DENVER,80166
08007,Archuleta,CO,751,DENVER,81121
08007,Archuleta,CO,751,DENVER,81127
08007,Archuleta,CO,751,DENVER,81128
08007,Archuleta,CO,751,DENVER,81147
08007,Archuleta,CO,751,DENVER,81157
08009,Baca,CO,752,COLORADO SPRINGS-PUEBLO,81029
08009,Baca,CO,752,COLORADO SPRINGS-PUEBLO,81064
08009,Baca,CO,752,COLORADO SPRINGS-PUEBLO,81073
08009,Baca,CO,752,COLORADO SPRINGS-PUEBLO,81084
08009,Baca,CO,752,COLORADO SPRINGS-PUEBLO,81087
08009,Baca,CO,752,COLORADO SPRINGS-PUEBLO,81090
08011,Bent,CO,752,COLORADO SPRINGS-PUEBLO,81038
08011,Bent,CO,752,COLORADO SPRINGS-PUEBLO,81044
08011,Bent,CO,752,COLORADO SPRINGS-PUEBLO,81054
08011,Bent,CO,752,COLORADO SPRINGS-PUEBLO,81057
08013,Boulder,CO,751,DENVER,80025
08013,Boulder,CO,751,DENVER,80026
08013,Boulder,CO,751,DENVER,80027
08013,Boulder,CO,751,DENVER,80028
08013,Boulder,CO,751,DENVER,80301
08013,Boulder,CO,751,DENVER,80302
08013,Boulder,CO,751,DENVER,80303
08013,Boulder,CO,751,DENVER,80304
08013,Boulder,CO,751,DENVER,80305
08013,Boulder,CO,751,DENVER,80306
08013,Boulder,CO,751,DENVER,80307
08013,Boulder,CO,751,DENVER,80308
08013,Boulder,CO,751,DENVER,80309
08013,Boulder,CO,751,DENVER,80310
08013,Boulder,CO,751,DENVER,80314
08013,Boulder,CO,751,DENVER,80321
08013,Boulder,CO,751,DENVER,80322
08013,Boulder,CO,751,DENVER,80323
08013,Boulder,CO,751,DENVER,80328
08013,Boulder,CO,751,DENVER,80329
08013,Boulder,CO,751,DENVER,80455
08013,Boulder,CO,751,DENVER,80466
08013,Boulder,CO,751,DENVER,80471
08013,Boulder,CO,751,DENVER,80481
08013,Boulder,CO,751,DENVER,80501
08013,Boulder,CO,751,DENVER,80502
08013,Boulder,CO,751,DENVER,80503
08013,Boulder,CO,751,DENVER,80510
08013,Boulder,CO,751,DENVER,80533
08013,Boulder,CO,751,DENVER,80540
08013,Boulder,CO,751,DENVER,80544
08014,Broomfield,CO,751,DENVER,80020
08014,Broomfield,CO,751,DENVER,80021
08014,Broomfield,CO,751,DENVER,80038
08015,Chaffee,CO,751,DENVER,81201
08015,Chaffee,CO,751,DENVER,81211
08015,Chaffee,CO,751,DENVER,81227
08015,Chaffee,CO,751,DENVER,81228
08015,Chaffee,CO,751,DENVER,81236
08015,Chaffee,CO,751,DENVER,81242
08017,Cheyenne,CO,751,DENVER,80802
08017,Cheyenne,CO,751,DENVER,80810
08017,Cheyenne,CO,751,DENVER,80825
08017,Cheyenne,CO,751,DENVER,80862
08019,Clear Creek,CO,751,DENVER,80436
08019,Clear Creek,CO,751,DENVER,80438
08019,Clear Creek,CO,751,DENVER,80444
08019,Clear Creek,CO,751,DENVER,80452
08019,Clear Creek,CO,751,DENVER,80476
08021,Conejos,CO,751,DENVER,81120
08021,Conejos,CO,751,DENVER,81124
08021,Conejos,CO,751,DENVER,81129
08021,Conejos,CO,751,DENVER,81140
08021,Conejos,CO,751,DENVER,81141
08021,Conejos,CO,751,DENVER,81148
08021,Conejos,CO,751,DENVER,81151
08023,Costilla,CO,751,DENVER,81123
08023,Costilla,CO,751,DENVER,81126
08023,Costilla,CO,751,DENVER,81133
08023,Costilla,CO,751,DENVER,81134
08023,Costilla,CO,751,DENVER,81138
08023,Costilla,CO,751,DENVER,81152
08023,Costilla,CO,751,DENVER,81153
08025,Crowley,CO,752,COLORADO SPRINGS-PUEBLO,81033
08025,Crowley,CO,752,COLORADO SPRINGS-PUEBLO,81034
08025,Crowley,CO,752,COLORADO SPRINGS-PUEBLO,81062
08025,Crowley,CO,752,COLORADO SPRINGS-PUEBLO,81063
08025,Crowley,CO,752,COLORADO SPRINGS-PUEBLO,81076
08027,Custer,CO,752,COLORADO SPRINGS-PUEBLO,81252
08027,Custer,CO,752,COLORADO SPRINGS-PUEBLO,81253
08029,Delta,CO,751,DENVER,81410
08029,Delta,CO,751,DENVER,81413
08029,Delta,CO,751,DENVER,81414
08029,Delta,CO,751,DENVER,81415
08029,Delta,CO,751,DENVER,81416
08029,Delta,CO,751,DENVER,81418
08029,Delta,CO,751,DENVER,81419
08029,Delta,CO,751,DENVER,81420
08029,Delta,CO,751,DENVER,81428
08031,Denver,CO,751,DENVER,80201
08031,Denver,CO,751,DENVER,80202
08031,Denver,CO,751,DENVER,80203
08031,Denver,CO,751,DENVER,80204
08031,Denver,CO,751,DENVER,80205
08031,Denver,CO,751,DENVER,80206
08031,Denver,CO,751,DENVER,80207
08031,Denver,CO,751,DENVER,80208
08031,Denver,CO,751,DENVER,80209
08031,Denver,CO,751,DENVER,80210
08031,Denver,CO,751,DENVER,80211
08031,Denver,CO,751,DENVER,80212
08031,Denver,CO,751,DENVER,80216
08031,Denver,CO,751,DENVER,80217
08031,Denver,CO,751,DENVER,80218
